@relation O_2class_20

@attribute Roll numeric
@attribute Pitch numeric

@attribute class {C,I}

@data
39.91694995,2.82703617,C
38.79039881,2.94063624,C
38.43839686,3.16453240,C
38.29536772,3.21732581,C
39.84590416,4.29607603,C
41.65451673,4.24554033,C
41.86708933,4.18174734,C
41.62850273,4.36979751,C
41.64816935,4.43174680,C
40.63222136,4.50586710,C
39.61964918,4.08329903,C
38.11120499,3.55674540,C
38.33968651,1.28718101,C
38.30653916,-0.16125949,C
37.39274991,-0.03901394,C
37.72547273,-0.00128615,C
37.85541265,-0.36049345,C
38.61257258,-0.14154980,C
39.35586116,0.33140173,C
39.44868527,0.89161205,C
39.51759027,1.01735394,C
39.99064157,0.91437624,C
40.30890709,0.83455213,C
40.57374879,0.61714960,C
39.85252920,0.51197316,C
38.31013035,0.70850727,C
38.03561915,1.26931154,C
37.66835777,0.97345528,C
37.45045511,0.63756769,C
36.95197090,0.32902675,C
36.51238122,0.09418374,C
35.47744551,0.22803971,C
35.26506165,2.36495586,C
34.33641329,3.09216489,C
33.77765839,2.81528070,C
33.07364831,2.33605937,C
33.13043905,2.37862718,C
32.74035036,2.30914021,C
31.84496691,0.27573387,C
32.00953593,-1.50838441,C
32.23537821,-1.87002261,C
31.77766449,-3.51010826,C
30.88067867,-5.70195739,C
29.68610431,-7.96449678,C
29.74729017,-8.84671446,C
31.23166788,-10.65724513,C
32.77887093,-13.59434239,C
32.99504898,-17.85478848,C
33.69420741,-21.41721019,C
34.03750749,-24.98329156,C
33.98521505,-28.92450844,C
33.75481442,-33.05597643,C
32.31309428,-35.16071348,C
32.55596353,-37.60765104,C
32.67283441,-41.22616226,C
32.50545526,-46.06841327,C
31.77616128,-51.70560150,C
31.06542327,-57.27804207,C
31.21849989,-60.48610897,C
30.70958345,-63.93753518,C
29.44515567,-69.03712802,C
28.25033722,-72.54273896,C
30.76870213,-76.75615861,C
31.45717358,-78.83324926,C
30.55195697,-80.90504695,C
30.28765363,-80.15520845,C
30.94214123,-77.67280875,C
34.87921900,-78.90418080,C
38.54498832,-83.25158163,C
43.05731923,-87.86011144,C
48.15118401,-93.06992947,C
53.03134121,-99.68889319,C
57.37528695,-104.92700222,C
58.94441988,-102.74836282,C
61.25060683,-101.81014482,C
65.99608380,-110.92330043,C
70.88726002,-124.24156867,C
75.22183501,-139.15567059,C
76.96446610,-151.43230260,C
79.42637098,-156.37281669,C
81.61530624,-167.57541180,C
81.79292396,163.73927151,C
82.70543387,149.92428490,C
82.88032829,139.84588009,C
82.63723802,147.87182916,C
82.42293708,140.48205680,C
81.60380180,124.27518242,C
81.46740376,95.33965455,C
82.08233535,51.79943179,C
76.76117226,25.73678394,C
69.99636730,16.93489192,C
62.50890693,10.72542867,C
55.51876189,5.42932399,C
51.25231460,5.35172965,C
47.06836668,5.51276764,C
40.66234398,2.01295091,C
35.86080795,1.47759829,C
32.12766966,-0.43041816,C
27.70707452,0.79001152,C
24.48352721,2.32347734,C
21.26118171,3.92232748,C
18.12521374,3.85071323,C
14.65156170,3.73506083,C
12.75786039,3.46757311,C
12.38418031,3.80603436,C
13.09018753,4.28225328,C
12.66753022,3.00794837,C
11.95960622,2.61774726,C
11.14118375,4.20289011,C
10.25795913,4.09023130,C
29.11178443,-76.26027873,C
27.74089424,-76.10618888,C
26.55975517,-75.99265192,C
25.63874161,-75.72510427,C
27.03060694,-74.06444068,C
27.57897312,-73.50713822,C
26.83615489,-74.35602181,C
28.57310095,-73.37333976,C
29.94916210,-71.49120336,C
28.46309814,-68.94497847,C
28.88888033,-65.34652484,C
30.51381783,-61.58384419,C
31.82883669,-57.60344442,C
33.25953804,-53.48831816,C
34.50250058,-49.21846880,C
36.25150643,-45.46919140,C
36.08885953,-40.94186577,C
36.54980237,-37.08111125,C
36.42180346,-32.52646850,C
35.87456180,-29.06305694,C
36.41245121,-24.49342524,C
36.81025138,-19.84295403,C
37.70918935,-15.59654188,C
37.67278309,-8.97923137,C
35.96856333,-3.60179134,C
34.48035882,2.07113137,C
34.35667577,5.17023973,C
33.63932202,4.68478644,C
33.47110010,3.90642860,C
33.42852610,4.22623042,C
32.98954572,4.74524305,C
33.75525687,5.13487757,C
34.31734110,5.64434491,C
