@relation LR_2class_20

@attribute Roll numeric
@attribute Pitch numeric

@attribute class {L,R}

@data
36.95197090,0.32902675,L
36.51238122,0.09418374,L
35.47744551,0.22803971,L
35.26506165,2.36495586,L
34.33641329,3.09216489,L
33.77765839,2.81528070,L
33.07364831,2.33605937,L
33.13043905,2.37862718,L
32.74035036,2.30914021,L
31.84496691,0.27573387,L
32.00953593,-1.50838441,L
32.23537821,-1.87002261,L
31.77766449,-3.51010826,L
30.88067867,-5.70195739,L
29.68610431,-7.96449678,L
29.74729017,-8.84671446,L
31.23166788,-10.65724513,L
32.77887093,-13.59434239,L
32.99504898,-17.85478848,L
33.69420741,-21.41721019,L
34.03750749,-24.98329156,L
33.98521505,-28.92450844,L
33.75481442,-33.05597643,L
32.31309428,-35.16071348,L
32.55596353,-37.60765104,L
32.67283441,-41.22616226,L
32.50545526,-46.06841327,L
31.77616128,-51.70560150,L
31.06542327,-57.27804207,L
31.21849989,-60.48610897,L
30.70958345,-63.93753518,L
29.44515567,-69.03712802,L
28.25033722,-72.54273896,L
30.76870213,-76.75615861,L
31.45717358,-78.83324926,L
30.55195697,-80.90504695,L
30.28765363,-80.15520845,L
30.94214123,-77.67280875,L
34.87921900,-78.90418080,L
38.54498832,-83.25158163,L
43.05731923,-87.86011144,L
48.15118401,-93.06992947,L
53.03134121,-99.68889319,L
57.37528695,-104.92700222,L
58.94441988,-102.74836282,L
61.25060683,-101.81014482,L
65.99608380,-110.92330043,L
70.88726002,-124.24156867,L
75.22183501,-139.15567059,L
76.96446610,-151.43230260,L
79.42637098,-156.37281669,L
81.61530624,-167.57541180,L
81.79292396,163.73927151,L
82.70543387,149.92428490,L
82.88032829,139.84588009,L
82.63723802,147.87182916,L
82.42293708,140.48205680,L
81.60380180,124.27518242,L
81.46740376,95.33965455,L
82.08233535,51.79943179,L
76.76117226,25.73678394,L
69.99636730,16.93489192,L
62.50890693,10.72542867,L
55.51876189,5.42932399,L
51.25231460,5.35172965,L
47.06836668,5.51276764,L
40.66234398,2.01295091,L
35.86080795,1.47759829,L
32.12766966,-0.43041816,L
27.70707452,0.79001152,L
24.48352721,2.32347734,L
21.26118171,3.92232748,L
18.12521374,3.85071323,L
14.65156170,3.73506083,L
12.75786039,3.46757311,L
12.38418031,3.80603436,L
13.09018753,4.28225328,L
12.66753022,3.00794837,L
11.95960622,2.61774726,L
11.14118375,4.20289011,L
10.25795913,4.09023130,L
29.11178443,-76.26027873,L
27.74089424,-76.10618888,L
26.55975517,-75.99265192,L
25.63874161,-75.72510427,L
27.03060694,-74.06444068,L
27.57897312,-73.50713822,L
26.83615489,-74.35602181,L
28.57310095,-73.37333976,L
29.94916210,-71.49120336,L
28.46309814,-68.94497847,L
28.88888033,-65.34652484,L
30.51381783,-61.58384419,L
31.82883669,-57.60344442,L
33.25953804,-53.48831816,L
34.50250058,-49.21846880,L
36.25150643,-45.46919140,L
36.08885953,-40.94186577,L
36.54980237,-37.08111125,L
36.42180346,-32.52646850,L
35.87456180,-29.06305694,L
36.41245121,-24.49342524,L
36.81025138,-19.84295403,L
37.70918935,-15.59654188,L
37.67278309,-8.97923137,L
35.96856333,-3.60179134,L
34.48035882,2.07113137,L
34.35667577,5.17023973,L
33.63932202,4.68478644,L
33.47110010,3.90642860,L
33.42852610,4.22623042,L
32.98954572,4.74524305,L
33.75525687,5.13487757,L
34.31734110,5.64434491,L
34.15825309,6.48829983,L
34.06241606,7.25809122,L
33.14542249,5.77913843,L
34.54450274,3.83735928,L
34.59068453,1.88176080,L
35.29023044,-1.39401344,L
35.02821099,-2.74673472,L
36.45354388,-2.58199282,L
36.73287741,-3.44042494,L
36.20062844,-4.26421746,L
36.68971617,-7.29740029,L
37.70640308,-11.73437784,L
38.16145324,-16.39217127,L
38.09233870,-17.10897048,L
37.36085218,-18.01791199,L
35.77145466,-19.49843471,L
35.47850644,-22.00411463,L
35.76421375,-23.56523587,L
34.96032967,-24.40987043,L
34.09795216,-26.19443349,L
34.28266357,-26.62044966,L
34.54250613,-26.40619475,L
35.57841276,-24.98245717,L
35.74410537,-21.48951901,L
36.14680878,-18.00559453,L
36.20301740,-14.67937740,L
36.03426337,-12.40248686,L
35.04742406,-12.60641521,L
35.16218005,-10.93510629,L
35.22364028,-12.66114097,L
35.27775270,-14.85375411,L
34.58658452,-17.01304514,L
34.32358270,-17.46082024,L
33.89024587,-18.19685212,L
34.34474629,-18.72609687,L
34.76475084,-19.18456593,L
34.68586001,-18.59758729,L
34.77464014,-19.24044386,L
34.78454600,-22.00937776,L
34.78640349,-24.22697153,L
36.29671477,-25.72284451,L
38.69580221,-27.36713342,L
39.14363845,-29.55229306,L
39.84162223,-31.50990972,L
39.89581926,-33.12702767,L
41.61140629,-32.61109594,L
43.44243184,-33.08250885,L
43.66875533,-33.44203932,L
43.70005606,-35.05979047,L
44.61285326,-33.54019936,L
46.80846436,-32.92273031,L
50.13247074,-31.69050594,L
51.53885352,-31.24987546,L
52.89774872,-30.05863144,L
52.92836532,-28.15665948,L
55.32091014,-25.40970063,L
58.05240016,-24.65019747,L
61.14992524,-24.33999456,L
63.18608068,-18.57674275,L
62.52334572,-12.43629950,L
59.96717845,-11.78395545,L
56.32623993,-11.70621176,L
54.94382293,-7.22480275,L
54.79796329,-4.79679415,L
54.41157601,-2.86046514,L
53.07399035,-5.10741666,L
50.96501854,-7.30474987,L
49.78347572,-6.78442437,L
48.97985786,-5.50919911,L
48.11698532,-4.18161416,L
45.98049263,-3.21417362,L
43.38673764,-2.61375201,L
42.36642503,-2.39043132,L
41.45988423,-2.69571048,L
42.02002558,-1.91824155,L
40.81531115,-1.98317221,L
38.91078885,-2.28551234,L
36.81389562,-2.35562420,L
35.79280108,-2.34322224,L
36.96430965,-1.61709867,L
38.25627547,-1.03374344,L
39.57524362,-0.68717320,L
39.52846128,-1.02773646,L
38.38904524,-1.73564934,L
38.79821351,-1.92584596,L
38.77177546,-1.08997760,L
39.20711548,0.21326294,L
40.78327696,0.95886282,L
40.96181297,1.37590345,L
40.88684743,2.08652492,L
41.34020732,2.73114030,L
41.23549483,3.38256180,L
40.61925035,3.82084969,L
43.24925039,5.75467098,L
42.99134019,6.39868623,L
43.75315945,3.83314969,L
43.59101324,3.93719284,L
43.32448235,3.79119710,L
42.31850192,3.15308239,L
41.56943868,6.93346680,L
40.50316849,7.18175707,L
38.29814306,10.53523018,L
39.62689236,9.69325731,L
41.49950107,7.65330033,L
41.14455783,2.42284230,L
42.62981380,0.66267091,L
44.89096769,-2.08146754,L
46.17656816,-5.42785855,L
48.81273920,-9.65037639,L
51.16327691,-14.64214643,L
52.65256943,-19.68742457,L
54.70157198,-25.49801828,L
56.75206289,-31.76450269,L
55.55821546,-36.48987219,L
55.24213278,-42.99392527,L
53.83437295,-46.27405194,L
52.10754504,-52.95904111,L
50.28278395,-58.26881817,L
49.87277813,-60.77446448,L
46.78541774,-63.29528878,L
44.10760757,-67.52878469,L
43.98551359,-70.13138985,L
44.73277494,-69.56342560,L
45.96531720,-68.20594605,L
48.93458779,-66.66208603,L
49.22146296,-64.97713289,L
48.39615744,-62.20956660,L
48.76637159,-58.86021234,L
48.75310571,-55.30407855,L
48.77311706,-51.17570445,L
48.77322785,-47.11378336,L
48.55821789,-42.16462814,L
48.78599880,-37.90995534,L
52.66165274,8.06076965,L
51.53535257,10.33203342,L
50.42454549,10.71438187,L
50.70853458,12.49846544,L
49.68362374,13.22069901,L
49.27802533,14.23208746,L
48.85364578,14.45024372,L
47.52818480,14.30066148,L
47.02551661,14.52592499,L
47.30291632,15.01751050,L
47.32447662,15.45048016,L
45.67746424,15.34579896,L
44.63443763,15.22302835,L
42.54419139,14.92616260,L
42.21866067,15.01121460,L
43.32082227,15.19052382,L
42.40619541,13.68669367,L
40.97352300,10.60319079,L
41.33150793,8.66434308,L
42.74874381,7.80059245,L
43.06797066,5.12510689,L
43.53871458,1.61856115,L
41.92671240,-3.81362589,L
37.96426809,-9.67987728,L
35.46637565,-15.44442302,L
31.29436501,-21.13745150,L
34.01057777,-24.30272848,L
36.90486090,-26.47485688,L
37.85904439,-28.12005725,L
37.03049587,-28.63973167,L
35.35612278,-27.62551309,L
35.73330006,-27.30909842,L
35.59893612,-27.13795301,L
34.90473619,-25.30483929,L
34.93517382,-23.33290537,L
33.94921084,-21.49345409,L
33.12343175,-19.75544006,L
32.59925767,-18.11300521,L
31.77192070,-16.91229872,L
33.71059698,-16.40211488,L
33.55520032,-15.73965681,L
34.57952076,-13.67536380,L
36.20273140,-10.55867433,L
37.90407305,-7.54983750,L
39.45959615,-4.63643260,L
41.17816059,-1.72740712,L
38.61664780,-1.61360821,L
37.64719686,-2.05191629,L
37.58959403,-2.67553024,L
37.72180721,-3.55040319,L
37.54118449,-4.52041197,L
36.96517096,-5.45923734,L
36.59632709,-6.44019220,L
36.81823240,-7.15608526,L
37.18665461,-7.85266636,L
37.13831562,-8.63147157,L
39.46209110,-10.70556731,L
41.67878186,-13.41256723,L
42.98150512,-15.47114305,L
41.08381192,-17.87940461,L
42.36970059,-19.41292162,L
42.81011923,-21.81760419,L
43.78266651,-24.78724467,L
44.14225813,-27.99148146,L
44.85040958,-30.97047887,L
44.82722986,-34.49295944,L
46.33022135,-37.72324453,L
45.08137273,-40.72674264,L
43.25725728,-43.44706069,L
42.85280908,-46.90078707,L
44.40817717,-49.15870283,L
47.18024564,-51.82189210,L
46.96332917,-55.28813484,L
46.62960732,-58.74439935,L
48.66895259,-62.51091640,L
49.05901308,-66.80974748,L
49.35223884,-67.03714411,L
47.58425708,-66.28833243,L
46.07103032,-67.22507221,L
46.98695924,-69.43923656,L
46.95503955,-71.24665573,L
45.96896340,-71.24022303,L
46.77876984,-71.83639073,L
49.05507509,-72.62136401,L
49.19030448,-73.46465268,L
50.34623089,-74.41867954,L
49.73832760,-74.21513276,L
51.85996857,-75.67178454,L
54.16899944,-76.39292321,L
55.64886856,-77.35630877,L
54.39413099,-77.94845538,L
50.33301202,-75.78802402,L
52.49431480,-76.31636346,L
51.77396201,-75.93522932,L
49.11890140,-74.14439705,L
48.85247555,-73.15402293,L
46.71381167,-71.34444229,L
46.29660362,-71.34034852,L
46.32696398,-70.97803367,L
43.74886321,-69.19920335,L
42.17532697,-68.18672121,L
44.66583355,-67.95409508,L
46.94049343,-69.00338699,L
45.74089917,-68.68485786,L
47.29236557,-69.79721706,L
47.31510738,-70.20110629,L
47.60600485,-71.67888791,L
47.14744093,-71.68353903,L
46.34973590,-71.55559725,L
44.80688822,-71.61023099,L
42.78548858,-71.58769744,L
42.36352390,-71.94130626,L
39.56175192,-72.21609151,L
39.34618043,-72.29411825,L
40.66363201,-72.52409625,L
39.91796693,-73.21291357,L
38.81657612,-74.04633481,L
38.47227855,-74.75652662,L
38.43454632,-75.83581029,L
38.09060347,-76.64564960,L
37.94617283,-77.43108722,L
36.63363123,-79.00304352,L
34.30243535,-78.31409257,L
34.61057102,-79.38042055,L
34.02371921,-78.01729645,L
33.06165805,-74.34738747,L
32.76368920,-70.91288415,L
32.02172626,-70.03021437,L
33.44908978,-70.02905493,L
38.03460386,-70.26186193,L
43.80458562,-70.52198523,L
49.56320174,-71.24780765,L
56.52275537,-71.58196055,L
62.68115419,-73.21722077,L
65.55022588,-73.61790885,L
71.70240786,-73.25494773,L
78.64958999,-74.68871462,L
85.78969614,-77.85744844,L
88.30039684,113.60086437,L
83.07337739,109.44166531,L
80.71631287,98.88752352,L
75.75582516,99.39268088,L
70.83344553,100.90210012,L
67.27367444,100.51420884,L
63.82515222,102.60485562,L
62.82896159,103.95922618,L
61.56059591,108.06890515,L
60.09961946,107.00503299,L
60.39899662,106.95954338,L
62.70107107,103.94072335,L
64.07795118,95.86136645,L
64.38631224,87.04759439,L
65.80501308,78.24739871,L
67.81595498,69.94293469,L
68.79978085,61.41122813,L
67.81073021,47.84527083,L
64.81663793,34.99502543,L
61.42534750,24.41128394,L
58.46298387,16.08021232,L
53.46214818,12.13889973,L
50.36369158,12.44391757,L
46.21297032,6.31439166,L
41.33730535,0.84449490,L
36.06090453,-3.68339214,L
29.95507881,-6.89947414,L
28.17698065,-8.46236335,L
24.51912515,-9.37479140,L
22.66443658,-7.97689433,L
19.97059961,-5.83907539,L
17.34737815,-3.49568125,L
15.72638708,-0.64162235,L
12.67103830,1.03284081,L
11.70267622,2.74150865,L
10.47497874,3.84786382,L
8.73746975,3.69712712,L
8.15809649,3.66513793,L
9.20506854,1.91421159,L
11.72680988,2.27557553,L
13.79531122,1.01902339,L
18.92282760,0.58086261,L
22.39639698,-2.24963136,L
25.06515763,-3.88179302,L
26.26129047,-7.69560930,L
27.79090337,-11.25166818,L
32.14044729,-16.00023969,L
34.98741774,-21.74071764,L
36.23904486,-27.58573789,L
37.17401338,-33.61810967,L
37.84916155,-39.43314832,L
39.47349436,-44.69188911,L
42.38481756,-49.59699718,L
42.92157116,-54.11091763,L
42.40141713,-58.28525894,L
41.04893254,-62.83392111,L
39.75279751,-67.72316904,L
39.64049914,-71.30703444,L
39.38615696,-71.86104167,L
36.62784177,-70.97844544,L
35.94073297,-69.86324976,L
33.94782787,-66.71234294,L
34.86822834,-66.73164494,L
34.51932595,-65.63593017,L
34.01054343,-66.11084808,L
34.24258481,-66.72835896,L
34.55214165,-63.22766018,L
34.01256628,-61.76178721,L
34.96596795,-60.90764539,L
35.40110560,-60.12242606,L
36.54207136,-59.55803063,L
36.87950275,-59.13025877,L
39.14872041,-59.49973089,L
43.53333231,-59.28362728,L
46.67016065,-57.44350086,L
49.81598434,-53.72594771,L
52.01577585,-50.24983682,L
51.78606255,-45.42293251,L
51.36168072,-43.07160231,L
51.52975950,-40.31243422,L
52.91060102,-42.44182633,L
52.87188439,-44.06660237,L
51.14309739,-41.73854308,L
50.32161878,-39.21271304,L
52.47159947,-33.89326992,L
54.05305633,-25.43681365,L
55.74567810,-25.18130324,L
57.55805301,-20.51236771,L
57.27779167,-19.56908900,L
57.19913784,-19.31769122,L
57.05441727,-20.19750563,L
57.14963114,-23.54256501,L
55.93049510,-24.40922582,L
52.59971895,-29.87430800,L
53.25533927,-34.52088056,L
53.19505625,-38.34925684,L
53.85805400,-39.87359092,L
53.98123889,-46.73282587,L
53.77738724,-49.68754242,L
53.26456806,-54.38351817,L
51.91985384,-55.07595204,L
51.68993443,-57.46434897,L
52.47676010,-60.39279563,L
51.75785265,-61.79797921,L
50.62242680,-61.66766204,L
49.00942564,-64.61540782,L
48.27190626,-63.27538969,L
47.39692929,-59.99125382,L
47.38652489,-56.63152567,L
46.82407664,-52.85330635,L
44.46267290,-48.27156508,L
42.03101708,-41.65669103,L
37.06554058,-37.73162993,L
35.96831687,-32.51851628,L
32.13666028,-27.71260572,L
28.67633078,-24.56098967,L
27.55502781,-21.69240675,L
25.79337473,-16.01750398,L
23.18327927,-11.01367751,L
21.45079130,-7.18179643,L
19.59639534,-3.20995718,L
17.19045692,0.54889540,L
14.18023661,3.58584206,L
20.40118717,-71.63190320,L
19.33632171,-71.87524461,L
18.84695945,-71.45269672,L
19.82550016,-69.42852341,L
19.47494346,-69.76661690,L
20.55069777,-69.25362016,L
20.30018601,-68.31559170,L
21.49649845,-67.58649030,L
21.78119236,-64.79121211,L
22.40174717,-61.57990226,L
21.55830228,-59.06418081,L
22.82634382,-55.78607501,L
24.73355522,-52.24617779,L
25.77819828,-48.57989513,L
26.30621790,-45.94017545,L
27.38763412,-43.10646709,L
26.33029456,-40.98388543,L
27.32136872,-38.82875394,L
28.93968597,-36.60206192,L
30.20790651,-34.30248042,L
30.59185950,-31.79421242,L
32.15479806,-28.99374998,L
32.76340370,-26.37888935,L
32.51236673,-26.44265471,L
32.75001370,-23.23670758,L
32.11709335,-21.66896235,L
32.09825379,-21.69003890,L
31.35772543,-23.45622224,L
31.02381985,-26.13350067,L
30.30061500,-28.81764381,L
30.62401913,-30.32106927,L
31.73325657,-29.73421843,L
32.28134197,-29.17776348,L
33.04530006,-28.62718628,L
34.31147998,-27.60136593,L
35.69168910,-25.53879355,L
37.27657444,-22.31445915,L
37.18660564,-19.61684477,L
36.05338005,-18.07306258,L
35.43262516,-16.18788134,L
36.27737255,-14.26999613,L
36.13563274,-12.69846246,L
35.10649629,-11.86774423,L
34.84348759,-10.56055750,L
34.77899915,-9.50850229,L
34.45291278,-8.79276651,L
33.55117716,-8.18772442,L
32.53521335,-6.39023495,L
32.50503317,-3.64119471,L
33.05481675,-0.38541743,L
33.09019635,1.70455552,L
32.43459420,1.90400901,L
31.94842390,1.93573295,L
31.85673416,2.38799662,L
31.03539887,3.22231526,L
30.01599513,3.21868166,L
29.31029625,1.20354291,L
28.47980953,-2.55070431,L
27.48187278,-5.28003128,L
27.11182640,-7.85831128,L
26.18042887,-10.35184417,L
24.78216617,-12.98421146,L
25.66375197,-13.28727441,L
26.26665427,-13.73869999,L
27.62692941,-16.41045315,L
27.31476324,-20.84805399,L
27.97917897,-25.09870440,L
30.27027160,-29.32175530,L
31.10341978,-30.54023234,L
30.82700657,-31.98659109,L
30.52929605,-32.96775595,L
30.70834485,-33.99602797,L
31.81627609,-35.32484662,L
31.52210693,-36.21152238,L
32.64041792,-37.37133271,L
34.29311528,-38.77485714,L
36.40221666,-37.47328260,L
38.29829022,-33.48773555,L
39.62383241,-30.83441648,L
41.30323327,-27.19987721,L
42.58376789,-23.96249909,L
43.19804717,-21.59724372,L
42.60345085,-23.38867777,L
41.90212989,-23.15300951,L
40.01665960,-20.54785210,L
38.86201645,-17.83038493,L
38.37137931,-15.34441408,L
36.46038432,-12.93208584,L
35.94450178,-12.91768720,L
37.01764490,-12.61658325,L
37.04760158,-12.60390415,L
37.28242273,-12.16848865,L
36.38932974,-12.14385510,L
36.37691353,-12.12512702,L
35.43210397,-12.32861051,L
34.08354243,-12.69104021,L
32.70044279,-13.10612663,L
32.11137416,-13.45242452,L
31.56563148,-13.81159389,L
30.86083024,-14.35571214,L
30.26308563,-14.60494717,L
30.51783134,-14.19501741,L
31.28714302,-11.90454417,L
32.45176552,-11.94035870,L
35.48867069,-11.39406956,L
38.34216166,-12.80975697,L
38.01033174,-16.54112434,L
39.38148741,-19.56124705,L
39.48999774,-25.61756883,L
37.54872910,-30.90901672,L
37.36719013,-34.55530254,L
38.19154855,-37.91152035,L
36.97260753,-43.07266111,L
35.33332338,-46.12406935,L
33.63174377,-51.06715197,L
32.32530485,-54.12287630,L
31.72270037,-57.28508479,L
30.42183165,-58.68025108,L
29.53603657,-59.92697700,L
29.29824912,-61.61423807,L
29.85168348,-62.98650146,L
30.47065292,-63.72291076,L
30.18042617,-65.33492840,L
28.40908234,-67.95826159,L
26.98821077,-69.19342755,L
26.12636842,-70.27290728,L
27.31169954,-69.91956578,L
28.28316871,-68.81999783,L
30.88050428,-67.33516754,L
33.71510025,-65.85420632,L
35.33448621,-64.13647588,L
35.87333569,-61.57729550,L
37.57748028,-57.79342199,L
40.63251599,-54.59819960,L
42.05684000,-50.29778036,L
43.38302480,-45.77002035,L
44.71972507,-41.37467414,L
46.08554999,-35.82488555,L
47.02733368,-31.98748069,L
48.88193437,-29.59694033,L
47.83189666,-25.37756304,L
47.20824858,-21.10125354,L
46.88040392,-16.56198166,L
47.27586889,-11.94047650,L
46.49987820,-9.58101255,L
46.04959505,-5.43307150,L
45.62039025,-3.25311628,L
44.20921392,-3.64152214,L
42.47314717,-4.38790566,L
40.51667714,-3.89474262,L
38.55299731,-3.08809114,L
36.86357000,-2.13940992,L
36.93866111,-0.46883560,L
34.81736614,0.90752342,L
33.90892203,1.90785155,L
32.74940526,3.03725059,L
31.11094856,4.13953399,L
30.42133938,4.26081016,L
30.06693948,4.90390365,L
27.57387406,5.69755835,L
27.04484824,6.89338619,L
26.05030939,7.60590030,L
24.99489212,8.31439658,L
23.80995078,9.10602431,L
22.89150026,9.88724650,L
22.31093048,10.80466207,L
21.27739103,11.38407416,L
20.73082628,12.35524263,L
19.89296643,13.24475953,L
18.92745603,13.16189158,L
18.93182528,13.17998090,L
20.46081068,13.57870100,L
22.16989105,13.43754001,L
25.70606319,13.38029793,L
25.70195740,13.27390018,L
26.45420982,13.83071500,L
27.00725993,13.84232832,L
26.63671835,13.62169889,L
26.27422824,14.16103998,L
26.99286993,16.02362760,L
29.00210080,16.12455933,L
30.14232727,16.69214575,L
32.87448541,17.19778658,L
35.63360001,17.66331571,L
38.07737729,18.25503026,L
37.79990552,18.18347349,L
37.10970471,19.98718108,L
36.12482562,19.50254566,L
35.44583790,19.74497437,L
35.38199775,20.44688871,L
36.01439047,20.43799508,L
34.56048445,20.01155530,L
31.96260438,18.92552122,L
29.24481340,17.64548265,L
30.26450090,17.27167790,L
31.28394256,16.42255889,L
32.25611560,15.79379582,L
34.26904321,16.02918706,L
37.18420872,16.18018047,L
38.53800288,14.13837468,L
38.05020376,10.87979857,L
38.80905883,8.63208657,L
37.64005173,7.89324637,L
35.00286014,4.98693839,L
32.56228756,2.28925157,L
33.45800347,1.60631961,L
33.54587941,-3.14670175,L
33.75880887,-8.50180438,L
33.85917329,-14.86728825,L
34.76036209,-15.69506159,L
34.85005523,-12.56990036,L
35.63757596,-13.49468983,L
37.41337852,-14.92502182,L
38.52861440,-18.12228484,L
40.09205026,-16.22208206,L
38.57341651,-16.35712235,L
37.76928481,-16.93671034,L
35.27957339,-17.71458596,L
30.90536459,-18.22190713,L
29.13485004,-17.84496759,L
28.64960088,-14.84480379,L
27.55155305,-13.55490154,L
26.97461959,-13.63745441,L
26.95991693,-12.32731747,L
26.87047930,-11.52123033,L
27.17395703,-10.76924537,L
28.32980210,-8.49336655,L
29.52576413,-4.42258149,L
30.30040321,-0.63849666,L
30.44413455,-1.80913852,L
33.85009614,-4.50286751,L
35.50723947,-4.41502772,L
35.24817497,-4.00652785,L
35.08019451,-2.04220818,L
34.72998617,-3.12475637,L
36.65379045,-2.90704352,L
37.48525746,-0.63496417,L
