@relation LR_2class_10

@attribute Roll numeric
@attribute Pitch numeric

@attribute class {L,R}

@data
20.21743562,-79.04009637,L
23.73872679,-76.19523274,L
25.71997295,-74.79690243,L
25.03681364,-73.76702409,L
28.67947303,-69.38714529,L
31.78680477,-63.95622479,L
31.17568751,-55.19627436,L
34.61641615,-46.84108983,L
36.95260597,-37.48160086,L
38.71595514,-28.08001555,L
39.83730417,-19.32523818,L
38.08524940,-15.89948103,L
38.28557320,-12.04833357,L
36.84131203,-5.37557761,L
35.35715637,-5.62096312,L
33.55356473,-5.10229195,L
35.08365790,-5.51553587,L
34.61820761,-5.61832214,L
34.65614466,-5.27812473,L
35.75415636,-5.04422573,L
34.77590175,0.32516696,L
32.55796042,8.20810746,L
28.60300768,15.97902653,L
30.41528985,16.58437946,L
30.58357816,16.19560447,L
32.53604445,14.54087155,L
30.60686919,14.95253336,L
30.08949523,16.12088139,L
31.65471702,16.74968033,L
31.59753719,17.23143653,L
33.19242988,12.77130814,L
35.45539600,6.34722451,L
36.40473657,-4.00112498,L
37.00809556,-8.27833297,L
36.67667689,-12.05049709,L
35.89267767,-16.87003487,L
36.65699016,-20.99318711,L
39.50595621,-23.49481494,L
37.97520553,-26.17206061,L
36.44876675,-29.12492372,L
36.17984732,-32.03676429,L
36.02429108,-37.48317585,L
38.07351385,-37.08526300,L
38.23769548,-34.09252665,L
37.77195988,-29.27670325,L
35.40819569,-24.10865248,L
33.46740028,-23.68101736,L
30.05911531,-23.69980981,L
30.60927942,-22.09663800,L
30.93495980,-22.62146758,L
31.74904704,-20.59123635,L
32.32378207,-16.75516232,L
33.06911616,-16.91234119,L
33.81002489,-14.99194054,L
34.84786855,-12.31111953,L
36.32352086,-9.62333817,L
36.97959480,-6.07578091,L
37.47885907,-5.68079913,L
37.39381056,-3.58728409,L
37.53683825,-5.71145143,L
37.58170517,-10.55209379,L
36.43488562,-17.23360517,L
35.47725002,-17.97989830,L
33.88601406,-21.44153807,L
33.48526357,-25.20000419,L
32.40799533,-28.60320301,L
31.03605285,-30.71168788,L
30.50505920,-32.16830969,L
29.50432669,-39.10640250,L
29.49224899,-40.98321511,L
33.06257301,-40.51505321,L
40.10855168,-39.04499647,L
41.75098098,-43.73237713,L
45.39436767,-45.21525213,L
46.71271570,-44.72582152,L
52.74375398,-39.53119128,L
58.75926429,-37.94957776,L
59.89313754,-36.13182950,L
60.98784294,-26.04828812,L
61.87107925,-16.62030435,L
61.05575323,-18.22289473,L
59.29116423,-20.84376335,L
58.90255119,-14.32934074,L
57.47507124,-12.00348255,L
55.98550706,-10.61611556,L
56.09197790,-12.56546483,L
56.44521829,-14.16922032,L
