@relation LRO_4class_20

@attribute Roll numeric
@attribute Pitch numeric

@attribute class {LC,LI,RC,RI}

@data
39.26750406,-84.15164445,LC
39.50736440,-83.47088867,LC
39.15602053,-83.21100467,LC
38.44326036,-83.12116499,LC
38.54383707,-82.93383691,LC
39.44216155,-83.75869006,LC
39.92777085,-83.89026182,LC
41.91683874,-83.86197547,LC
41.48927890,-84.78628549,LC
42.00338705,-85.38674969,LC
41.67989579,-81.82243592,LC
40.99272523,-81.13999859,LC
42.47783644,-82.98853052,LC
41.30196332,-83.10926854,LC
42.03743774,-82.67645702,LC
43.88416027,-83.96370830,LC
45.38934909,-85.32585192,LC
46.52557264,-86.43471137,LC
46.93145420,-87.11976387,LC
47.68856358,-88.10411153,LC
48.17432008,-88.77827698,LC
48.52922437,-89.65574884,LC
49.25594993,-90.13291351,LC
50.25193038,-90.59542248,LC
50.68552164,-91.01985708,LC
50.71328005,-90.29896583,LC
50.79736079,-90.27014549,LC
48.86848040,-89.45993889,LC
49.05744725,-88.60038319,LC
49.46446033,-88.47057747,LC
49.50145549,-90.63281089,LC
50.19219773,-91.31657799,LC
49.85194356,-90.70310267,LC
50.19435191,-90.46612628,LC
49.41245980,-90.82193109,LC
48.84135978,-90.56116549,LC
48.63913595,-89.01241290,LC
49.50284102,-86.16313151,LC
49.84719168,-82.13142839,LC
50.84708141,-78.51014505,LC
51.84239245,-74.59256407,LC
51.84862430,-69.05083992,LC
52.81325179,-64.67336469,LC
52.71929701,-58.54299258,LC
53.88772489,-54.20232964,LC
54.97548608,-50.03014073,LC
55.65012034,-46.17004160,LC
56.42964978,-41.73479056,LC
55.07085698,-35.95555823,LC
52.69947422,-30.75064862,LC
50.30333200,-25.19525419,LC
48.81904756,-20.72162191,LC
47.76112732,-16.47159357,LC
47.22624390,-11.85362422,LC
46.50131916,-7.04115294,LC
44.58759030,-3.20053618,LC
43.58212471,-0.66626327,LC
42.69368458,0.00905762,LC
42.60112415,0.90849703,LC
41.81079733,1.01065919,LC
41.21570004,0.84986003,LC
41.66725183,1.23282586,LC
41.49122289,0.81261965,LC
41.33104740,-2.29756425,LC
38.74130218,-6.53158116,LC
35.67676446,-10.96639817,LC
32.52416188,-14.62648257,LC
28.43590842,-18.12160124,LC
27.25949856,-21.37717498,LC
25.93423319,-24.45466721,LC
24.62901372,-28.60847296,LC
22.43770610,-31.27708573,LC
20.51394259,-32.97471576,LC
19.03360785,-35.32608821,LC
17.47448767,-37.28253121,LC
17.77620342,-41.18879964,LC
16.05826754,-47.07387471,LC
16.77616029,-50.33126209,LC
15.34409531,-54.03743721,LC
15.19825255,-57.92273950,LC
16.26637824,-60.32768611,LC
18.51068956,-64.44086167,LC
20.91673162,-69.22968274,LC
25.34824650,-69.08310914,LC
33.13568246,-68.85231696,LC
42.02461582,-69.65654712,LC
49.41327771,-69.66914652,LC
56.01324456,-66.93019597,LC
61.12261646,-67.10000643,LC
66.22089285,-68.55630190,LC
70.57809123,-65.40304288,LC
72.83251892,-64.69879289,LC
72.52768624,-64.15668895,LC
73.52560372,-67.79388432,LC
73.47839253,-74.03386058,LC
72.18704523,-74.98409672,LC
74.41216336,-71.63914272,LC
73.43638684,-64.53679465,LC
75.48224599,-62.13561126,LC
76.05308312,-52.92547317,LC
74.50412549,-50.15230858,LC
72.09375401,-45.89340706,LC
69.28268603,-40.36472827,LC
68.35484781,-34.60543926,LC
66.41130435,-30.07317187,LC
63.87799146,-26.37146843,LC
61.18590598,-22.79172999,LC
58.86039939,-20.83201361,LC
55.79688409,-18.07855652,LC
52.71779485,-16.60618068,LC
51.53139061,-15.90342419,LC
49.59894561,-13.95373429,LC
47.47674914,-11.70569951,LC
43.52688425,-10.42303658,LC
41.94669409,-11.95312895,LC
42.27131035,-11.91570693,LC
42.89971395,-13.27134519,LC
43.61747487,-15.88614074,LC
41.96000221,-19.93303965,LC
44.20408371,-20.17169281,LC
44.48609442,-23.33668728,LC
44.80994287,-26.63405546,LC
46.08306557,-30.13537422,LC
47.53636496,-34.40570712,LC
48.30148425,-38.68520286,LC
48.02035242,-43.03955142,LC
48.88848607,-47.98170072,LC
50.26688819,-53.30701350,LC
50.77100075,-58.51047218,LC
51.24103667,-62.81746843,LC
49.04296964,-66.50957566,LC
46.27962978,-70.06733211,LC
43.99280949,-74.04780228,LC
42.48712580,-77.94723302,LC
41.93072512,-77.59585471,LC
41.02516778,-78.08299367,LC
39.24848210,-77.61124110,LC
39.02837069,-76.03912930,LC
40.13248283,-75.81740958,LC
37.88994687,-75.67889921,LC
39.57899299,-75.99245671,LC
38.50608015,-76.09009383,LC
37.81689184,-74.80819586,LC
37.13780912,-71.83745793,LC
38.23306855,-71.11635338,LC
38.33880108,-70.36206697,LC
37.44357628,-69.60199147,LC
35.89292387,-68.37860612,LC
36.30621221,-66.63400921,LC
35.90767736,-62.57988087,LC
37.76566598,-57.41224311,LC
38.58305056,-51.70757106,LC
39.78979047,-45.05271410,LC
40.88169887,-38.44500143,LC
41.92489019,-32.32347832,LC
42.51107930,-25.98496142,LC
44.24220028,-19.96288740,LC
45.81123011,-15.76849531,LC
48.06188562,-11.36834518,LC
47.77182809,-6.52874276,LC
45.71005254,-2.52549086,LC
45.86971413,2.46114948,LC
44.53398091,4.61156406,LC
44.51829291,5.40470052,LC
41.43471093,4.56953253,LC
40.57603713,3.63515148,LC
40.28100717,3.04295087,LC
39.91694995,2.82703617,LC
38.79039881,2.94063624,LC
38.43839686,3.16453240,LC
38.29536772,3.21732581,LC
39.84590416,4.29607603,LC
41.65451673,4.24554033,LC
41.86708933,4.18174734,LC
41.62850273,4.36979751,LC
41.64816935,4.43174680,LC
40.63222136,4.50586710,LC
39.61964918,4.08329903,LC
38.11120499,3.55674540,LC
38.33968651,1.28718101,LC
38.30653916,-0.16125949,LC
37.39274991,-0.03901394,LC
37.72547273,-0.00128615,LC
37.85541265,-0.36049345,LC
38.61257258,-0.14154980,LC
39.35586116,0.33140173,LC
39.44868527,0.89161205,LC
39.51759027,1.01735394,LC
39.99064157,0.91437624,LC
40.30890709,0.83455213,LC
40.57374879,0.61714960,LC
39.85252920,0.51197316,LC
38.31013035,0.70850727,LC
38.03561915,1.26931154,LC
37.66835777,0.97345528,LC
37.45045511,0.63756769,LC
36.95197090,0.32902675,LC
36.51238122,0.09418374,LC
35.47744551,0.22803971,LC
35.26506165,2.36495586,LC
34.33641329,3.09216489,LC
33.77765839,2.81528070,LC
33.07364831,2.33605937,LC
33.13043905,2.37862718,LC
32.74035036,2.30914021,LC
31.84496691,0.27573387,LC
32.00953593,-1.50838441,LC
32.23537821,-1.87002261,LC
31.77766449,-3.51010826,LC
30.88067867,-5.70195739,LC
29.68610431,-7.96449678,LC
29.74729017,-8.84671446,LC
31.23166788,-10.65724513,LC
32.77887093,-13.59434239,LC
32.99504898,-17.85478848,LC
33.69420741,-21.41721019,LC
34.03750749,-24.98329156,LC
33.98521505,-28.92450844,LC
33.75481442,-33.05597643,LC
32.31309428,-35.16071348,LC
32.55596353,-37.60765104,LC
32.67283441,-41.22616226,LC
32.50545526,-46.06841327,LC
31.77616128,-51.70560150,LC
31.06542327,-57.27804207,LC
31.21849989,-60.48610897,LC
30.70958345,-63.93753518,LC
29.44515567,-69.03712802,LC
28.25033722,-72.54273896,LC
30.76870213,-76.75615861,LC
31.45717358,-78.83324926,LC
30.55195697,-80.90504695,LC
30.28765363,-80.15520845,LC
30.94214123,-77.67280875,LC
34.87921900,-78.90418080,LC
38.54498832,-83.25158163,LC
43.05731923,-87.86011144,LC
48.15118401,-93.06992947,LC
53.03134121,-99.68889319,LC
57.37528695,-104.92700222,LC
58.94441988,-102.74836282,LC
61.25060683,-101.81014482,LC
65.99608380,-110.92330043,LC
70.88726002,-124.24156867,LC
75.22183501,-139.15567059,LC
76.96446610,-151.43230260,LC
79.42637098,-156.37281669,LC
81.61530624,-167.57541180,LC
81.79292396,163.73927151,LC
82.70543387,149.92428490,LC
82.88032829,139.84588009,LC
82.63723802,147.87182916,LC
82.42293708,140.48205680,LC
81.60380180,124.27518242,LC
81.46740376,95.33965455,LC
82.08233535,51.79943179,LC
76.76117226,25.73678394,LC
69.99636730,16.93489192,LC
62.50890693,10.72542867,LC
55.51876189,5.42932399,LC
51.25231460,5.35172965,LC
47.06836668,5.51276764,LC
40.66234398,2.01295091,LC
35.86080795,1.47759829,LC
32.12766966,-0.43041816,LC
27.70707452,0.79001152,LC
24.48352721,2.32347734,LC
21.26118171,3.92232748,LC
18.12521374,3.85071323,LC
14.65156170,3.73506083,LC
12.75786039,3.46757311,LC
12.38418031,3.80603436,LC
13.09018753,4.28225328,LC
12.66753022,3.00794837,LC
11.95960622,2.61774726,LC
11.14118375,4.20289011,LC
10.25795913,4.09023130,LC
29.11178443,-76.26027873,LC
27.74089424,-76.10618888,LC
26.55975517,-75.99265192,LC
25.63874161,-75.72510427,LC
27.03060694,-74.06444068,LC
27.57897312,-73.50713822,LC
26.83615489,-74.35602181,LC
28.57310095,-73.37333976,LC
29.94916210,-71.49120336,LC
28.46309814,-68.94497847,LC
28.88888033,-65.34652484,LC
30.51381783,-61.58384419,LC
31.82883669,-57.60344442,LC
33.25953804,-53.48831816,LC
34.50250058,-49.21846880,LC
